direction_id,role,feature_id,matched_target_feature_id,control_panel,sign,transport,source_norm,transported_norm,population_excess_kurtosis,deception_minus_unrelated,group_deception,group_experience,group_hedging,group_honesty,group_intervention,group_roleplay,group_unrelated
random-residual-for-30032,isotropic_control,,30032,,negative,random_j_2,1.2431056499481201,1.589714765548706,0.31557488441467285,-1.8856445252895355,-1.455664038658142,0.232204869389534,-0.3623046875,-0.737011730670929,0.273003488779068,-1.3607856035232544,0.42998048663139343
random-residual-for-30032,isotropic_control,,30032,,negative,random_j_3,1.2431056499481201,1.592556118965149,0.24576425552368164,-0.1547851264476776,-0.647509753704071,-0.1380208283662796,-0.26201173663139343,-1.1696289777755737,0.5047743320465088,0.002170138992369175,-0.49272462725639343
random-residual-for-30032,isotropic_control,,30032,,negative,random_j_4,1.2431056499481201,1.6459938287734985,0.28855156898498535,0.5023681819438934,0.7544922232627869,0.9051649570465088,-0.821972668170929,1.0125000476837158,0.3181966245174408,0.4748263955116272,0.25212404131889343
random-residual-for-30032,isotropic_control,,30032,,negative,random_j_5,1.2431056499481201,1.6382482051849365,0.2677183151245117,1.0846679955720901,0.16289062798023224,-0.3977864682674408,1.174414038658142,0.6102051138877869,0.267578125,0.4128689169883728,-0.9217773675918579
random-residual-for-30032,isotropic_control,,30032,,positive,jacobian,1.2431056499481201,1.6479432582855225,0.31061816215515137,-0.9996094480156898,-1.0790528059005737,-0.8273654580116272,1.0933105945587158,1.48828125,-0.848741352558136,-1.3084852695465088,-0.07944335788488388
random-residual-for-30032,isotropic_control,,30032,,positive,identity,1.2431056499481201,1.2431056499481201,0.2907438278198242,1.133056640625,1.180419921875,-1.2707791328430176,0.3814453184604645,1.2300293445587158,-0.5431044101715088,-0.091688372194767,0.04736328125
random-residual-for-30032,isotropic_control,,30032,,positive,random_j_1,1.2431056499481201,1.6549649238586426,0.2453327178955078,2.0705749467015266,2.181121826171875,0.327690988779068,0.03162841871380806,0.25664064288139343,-0.5414496660232544,-0.1529947966337204,0.11054687947034836
random-residual-for-30032,isotropic_control,,30032,,positive,random_j_2,1.2431056499481201,1.589714765548706,0.31557488441467285,1.8856445252895355,1.455664038658142,-0.232204869389534,0.3623046875,0.737011730670929,-0.273003488779068,1.3607856035232544,-0.42998048663139343
random-residual-for-30032,isotropic_control,,30032,,positive,random_j_3,1.2431056499481201,1.592556118965149,0.24576425552368164,0.1547851264476776,0.647509753704071,0.1380208283662796,0.26201173663139343,1.1696289777755737,-0.5047743320465088,-0.002170138992369175,0.49272462725639343
random-residual-for-30032,isotropic_control,,30032,,positive,random_j_4,1.2431056499481201,1.6459938287734985,0.28855156898498535,-0.5023681819438934,-0.7544922232627869,-0.9051649570465088,0.821972668170929,-1.0125000476837158,-0.3181966245174408,-0.4748263955116272,-0.25212404131889343
