from_layer,to_layer,from_feature_id,to_feature_id,n_common_items,activation_spearman,decoder_cosine,top20_item_jaccard,selected_descriptive_edge
31,32,1043,8337,1110,0.5262025287848178,0.01623686047151914,0.08108108108108109,0
31,32,1043,10903,1110,0.5582203511017361,0.014905180670818948,0.02564102564102564,0
31,32,1043,13676,1110,0.41746844628796936,-0.010383681188670252,0.08108108108108109,0
31,32,8868,2324,1110,0.20221644803280697,-0.023802570037829245,0.0,0
31,32,8868,2390,1110,0.44250221867594886,0.013033775507334026,0.0,0
31,32,8868,4470,1110,0.934790036233583,0.9490711427698939,1.0,1
31,32,8868,8337,1110,0.6960738715935454,0.15508117939461757,0.08108108108108109,1
31,32,8868,10903,1110,0.5602912775099997,0.02005086642842271,0.0,0
31,32,8868,13676,1110,0.30510722715534927,0.002855160640242213,0.08108108108108109,0
31,32,10903,2324,1110,0.15224230891150667,0.0025075706701219256,0.0,0
31,32,10903,2390,1110,0.344211643219263,0.0233620849454888,0.02564102564102564,0
31,32,10903,4470,1110,0.5862755337872774,0.06392682495074746,0.1111111111111111,1
31,32,10903,8337,1110,0.6789323479504246,0.441111086861807,0.0,1
31,32,10903,10903,1110,0.6934666508152921,0.17671090037314624,0.0,1
31,32,10903,13676,1110,0.4082710469743692,0.03209022055188811,0.08108108108108109,0
31,32,14515,2324,1110,0.17036517215505423,0.025335827645780917,0.0,0
31,32,14515,2390,1110,0.3320373549957493,-0.004436551481987262,0.0,0
31,32,14515,4470,1110,0.5395272944274813,-0.0007585690274855905,0.0,0
31,32,14515,8337,1110,0.5743793400933912,0.21538290782168343,0.0,1
31,32,14515,10903,1110,0.8971573291519254,0.9311452842888522,1.0,1
31,32,14515,13676,1110,0.21343530569094057,0.002010308434970125,0.0,0
31,32,14579,2324,1110,0.05236517478790248,0.007737567272175055,0.0,0
31,32,14579,2390,1110,0.2479284036885957,0.02218310768103616,0.0,0
31,32,14579,4470,1110,0.3114270321607055,0.015836837365105494,0.08108108108108109,0
31,32,14579,8337,1110,0.40092733067275527,0.013089686376481871,0.05263157894736842,0
31,32,14579,10903,1110,0.2619460057399859,0.006185728600799464,0.0,0
31,32,14579,13676,1110,0.9964426016624032,0.9706592816961034,0.7391304347826086,1
31,32,15911,2324,1110,0.8684814541108988,0.9578665386210024,0.7391304347826086,1
31,32,15911,2390,1110,0.5925982865220962,0.04879585995698944,0.05263157894736842,0
31,32,15911,4470,1110,0.2357110494927574,-0.008286394437053405,0.0,0
31,32,15911,8337,1110,0.34825332995230285,-0.0025319709794492462,0.02564102564102564,0
31,32,15911,10903,1110,0.17390375337438663,0.01839592487523995,0.05263157894736842,0
31,32,15911,13676,1110,0.10076758490617281,0.005831816105898373,0.0,0
32,33,2324,827,1110,0.5747107101735621,0.06051366060212452,0.6,1
32,33,2324,908,1110,0.24102803472161516,-0.010012627014490712,0.0,0
32,33,2324,4017,1110,0.0919547930428395,-0.02837077662993191,0.02564102564102564,0
32,33,2324,4553,1110,0.225828263537901,-0.018261769558830687,0.0,0
32,33,2324,4559,1110,0.056266488462845446,0.008982403090612127,0.0,0
32,33,2324,4901,1110,0.15774118444862056,0.010589417303934128,0.0,0
32,33,2390,827,1110,0.9535280690517136,0.9290805979272025,0.1111111111111111,1
32,33,2390,908,1110,0.5932547782096447,0.05516723211965741,0.02564102564102564,1
32,33,2390,4017,1110,0.24908152411940523,-0.0018323992580063766,0.0,0
32,33,2390,4553,1110,0.46919560315268,0.025856958739713564,0.0,0
32,33,2390,4559,1110,0.2426039581750192,0.018282270223151167,0.0,0
32,33,2390,4901,1110,0.2513441936906342,0.02655682209603906,0.0,0
32,33,4470,827,1110,0.47033470875873584,0.02639616139439519,0.02564102564102564,0
32,33,4470,908,1110,0.6827289075256955,0.10199546009905303,0.02564102564102564,1
32,33,4470,4017,1110,0.48830958508682226,0.15700029859794182,0.0,1
32,33,4470,4553,1110,0.9469944063919224,0.9593261648445287,1.0,1
32,33,4470,4559,1110,0.30391191103179604,0.009586871674791124,0.08108108108108109,0
32,33,4470,4901,1110,0.5156655842968902,0.03633980374315834,0.0,0
32,33,8337,827,1110,0.6288745798641533,0.03349466847642873,0.02564102564102564,0
32,33,8337,908,1110,0.8711143987400946,0.6738495086216422,0.3333333333333333,1
32,33,8337,4017,1110,0.5204313431487123,0.01378210977539678,0.05263157894736842,0
32,33,8337,4553,1110,0.7095661303632131,0.1413399768388325,0.08108108108108109,1
32,33,8337,4559,1110,0.3936746018023401,0.013013678795395379,0.02564102564102564,0
32,33,8337,4901,1110,0.5221647395250943,0.19426224860220248,0.0,1
32,33,10903,827,1110,0.3370040983115112,0.00631104316588475,0.0,0
32,33,10903,908,1110,0.556220791440818,0.29664049823378275,0.0,1
32,33,10903,4017,1110,0.6619656339785827,-0.004990410604311555,0.02564102564102564,0
32,33,10903,4553,1110,0.5595398060993697,0.010140898863722134,0.0,0
32,33,10903,4559,1110,0.2585472933726577,0.007876248351405704,0.0,0
32,33,10903,4901,1110,0.8706088794007287,0.8724336660913704,1.0,1
32,33,13676,827,1110,0.2594423528650994,0.025110802975866514,0.0,0
32,33,13676,908,1110,0.4309269537143165,0.019218888458142666,0.0,0
32,33,13676,4017,1110,0.3105681093946085,-0.02177311220809171,0.05263157894736842,0
32,33,13676,4553,1110,0.31962600312611467,0.015170401135052034,0.08108108108108109,0
32,33,13676,4559,1110,0.9961986154481546,0.9637664621041424,0.5384615384615384,1
32,33,13676,4901,1110,0.18924658563446725,0.009350409998729759,0.0,0
33,34,827,823,1110,0.2385966612782823,0.004708258772536667,0.02564102564102564,0
33,34,827,1747,1110,0.9618046214461059,0.9405810464344875,0.3793103448275862,1
33,34,827,6516,1110,0.6377740889965239,0.04034902087038153,0.42857142857142855,1
33,34,827,8443,1110,0.4750009476520996,0.03326116451493339,0.02564102564102564,0
33,34,827,11122,1110,0.6525097638136811,0.03022455846378597,0.0,0
33,34,827,13676,1110,0.244223147032073,0.02948700095595252,0.0,0
33,34,908,823,1110,0.47273872716531956,0.4260537442744933,0.02564102564102564,1
33,34,908,1747,1110,0.6509075259855619,0.044202360139961504,0.0,0
33,34,908,6516,1110,0.3357106478353352,-0.012583168059978323,0.0,0
33,34,908,8443,1110,0.6885074039277261,0.06873944872517543,0.02564102564102564,1
33,34,908,11122,1110,0.8813872604820981,0.7174568390422196,0.2903225806451613,1
33,34,908,13676,1110,0.41670430387380103,0.01652815812368505,0.02564102564102564,0
33,34,4017,823,1110,0.6389282184818099,-0.0248347110883018,0.02564102564102564,0
33,34,4017,1747,1110,0.2957914185455238,0.005322330879573101,0.02564102564102564,0
33,34,4017,6516,1110,0.09623955425776724,-0.03014022983696661,0.02564102564102564,0
33,34,4017,8443,1110,0.5079207144789439,0.1722866744024298,0.0,1
33,34,4017,11122,1110,0.4582005226803996,0.007190446308637477,0.1111111111111111,0
33,34,4017,13676,1110,0.29054720582491805,-0.021652568245653273,0.05263157894736842,0
33,34,4553,823,1110,0.5008550198772038,0.01766129774334171,0.02564102564102564,0
33,34,4553,1747,1110,0.530681402523043,0.0227673952041786,0.08108108108108109,0
33,34,4553,6516,1110,0.28931308621457147,-0.01664701791700594,0.0,0
33,34,4553,8443,1110,0.9106856985814037,0.9371934137914568,1.0,1
33,34,4553,11122,1110,0.6793338644708353,0.16168070372815788,0.05263157894736842,1
33,34,4553,13676,1110,0.3045804786455586,0.0050383211704039844,0.08108108108108109,0
33,34,4559,823,1110,0.20391380499425257,0.006085789073661607,0.0,0
33,34,4559,1747,1110,0.2898922493232841,0.017995576975307803,0.05263157894736842,0
33,34,4559,6516,1110,0.08195316426061082,-0.0017441807746700001,0.0,0
33,34,4559,8443,1110,0.3573850363844569,0.003947671862006275,0.08108108108108109,0
33,34,4559,11122,1110,0.42269625690619433,0.013716185040299825,0.02564102564102564,0
33,34,4559,13676,1110,0.9828170061108447,0.9546790485111003,0.5384615384615384,1
33,34,4901,823,1110,0.9456710759699685,0.893829928522633,0.6,1
33,34,4901,1747,1110,0.3027230038832006,0.036507563732089944,0.0,0
33,34,4901,6516,1110,0.14656585748892337,6.102861013100838e-05,0.02564102564102564,0
33,34,4901,8443,1110,0.5048147731451006,0.02238061692556646,0.0,0
33,34,4901,11122,1110,0.4246636264239411,0.1427216928686533,0.0,1
33,34,4901,13676,1110,0.19038871487162135,0.005877968243905162,0.0,0
34,35,823,5051,1110,0.4648405932054159,0.4133897096409978,0.02564102564102564,1
34,35,823,7526,1110,0.4121608190052052,-0.003489076206199478,0.0,0
34,35,823,10863,1110,0.9425602307246245,0.9127757335450434,0.8181818181818182,1
34,35,823,13676,1110,0.16361285068786888,0.0041319905662545705,0.0,0
34,35,823,15128,1110,0.2751901202322894,-0.005934075565754213,0.0,0
34,35,823,16168,1110,0.6243827738265197,-0.019610983310551413,0.02564102564102564,0
34,35,1747,5051,1110,0.6285113736221274,0.06578984782549419,0.0,1
34,35,1747,7526,1110,0.627284682102724,0.05506773087285761,0.0,1
34,35,1747,10863,1110,0.34539190364699973,0.0036880094518072413,0.0,0
34,35,1747,13676,1110,0.2702032116066273,0.020648533007330078,0.05263157894736842,0
34,35,1747,15128,1110,0.506835764680132,0.017596239309218432,0.0,0
34,35,1747,16168,1110,0.2686884839465987,-0.0009324044000670802,0.0,0
34,35,6516,5051,1110,0.3253766045708874,-0.010801619222786963,0.0,0
34,35,6516,7526,1110,0.3105627027106831,0.05180960419077629,0.0,1
34,35,6516,10863,1110,0.17374107027628036,0.0005485354958352555,0.02564102564102564,0
34,35,6516,13676,1110,0.07678210311688816,0.0014373256487554842,0.0,0
34,35,6516,15128,1110,0.3274217596429427,0.011394586836423809,0.0,0
34,35,6516,16168,1110,0.08854070401723953,-0.024212146922072214,0.0,0
34,35,8443,5051,1110,0.6855861229176962,0.09235787249780336,0.02564102564102564,1
34,35,8443,7526,1110,0.4889692663296731,0.0028742316276040842,0.0,0
34,35,8443,10863,1110,0.521649329110611,0.006438078917124565,0.02564102564102564,0
34,35,8443,13676,1110,0.32858012449863516,0.004231423222575604,0.02564102564102564,0
34,35,8443,15128,1110,0.3462770974347306,-0.005040064279541455,0.3333333333333333,1
34,35,8443,16168,1110,0.48182822680273424,0.1516835546206687,0.0,1
34,35,11122,5051,1110,0.8563084499628619,0.6417725487923001,0.25,1
34,35,11122,7526,1110,0.6305869941454507,-0.00749290792194921,0.02564102564102564,0
34,35,11122,10863,1110,0.46483204170665277,0.205645645438453,0.0,1
34,35,11122,13676,1110,0.40229313198081196,0.010103514918945544,0.02564102564102564,0
34,35,11122,15128,1110,0.5583473984909109,-0.018588265704905252,0.02564102564102564,0
34,35,11122,16168,1110,0.430861531910428,-0.008290326849943611,0.1111111111111111,0
34,35,13676,5051,1110,0.39581528406968747,0.020025138151206025,0.02564102564102564,0
34,35,13676,7526,1110,0.3132328554302911,-0.012663019089998607,0.0,0
34,35,13676,10863,1110,0.21869019993069747,0.013103200151908913,0.0,0
34,35,13676,13676,1110,0.971895013276829,0.9190384942428169,0.48148148148148145,1
34,35,13676,15128,1110,0.2982884608453602,-0.002405352420242211,0.08108108108108109,0
34,35,13676,16168,1110,0.2692725365886406,-0.023594593848921236,0.05263157894736842,0
35,36,5051,1503,1110,0.4961819800757335,-0.004718237028701413,0.0,0
35,36,5051,1650,1110,0.8198916194058757,0.7537343940033709,0.48148148148148145,1
35,36,5051,1891,1110,0.2889281719226128,-0.008794815568519727,0.0,0
35,36,5051,4559,1110,0.3876948836270485,0.018698879680461414,0.02564102564102564,0
35,36,5051,11436,1110,0.6459567863945255,0.09371291884506897,0.02564102564102564,1
35,36,5051,11933,1110,0.6379932466893035,0.1042515279037832,0.02564102564102564,1
35,36,7526,1503,1110,0.5774481268232098,0.11625644703809268,0.02564102564102564,1
35,36,7526,1650,1110,0.6300545928778969,-0.004329774795691528,0.02564102564102564,0
35,36,7526,1891,1110,0.29137853106631956,0.04565022196789984,0.0,0
35,36,7526,4559,1110,0.31055722537997066,-0.00958012691848667,0.0,0
35,36,7526,11436,1110,0.6547508110576947,0.08480304082846556,0.0,1
35,36,7526,11933,1110,0.4229062534838089,-0.010250771827332176,0.0,0
35,36,10863,1503,1110,0.3142652452113887,-0.010378464135837949,0.0,0
35,36,10863,1650,1110,0.7689289905111443,0.7157468762702941,0.02564102564102564,1
35,36,10863,1891,1110,0.1162203207488569,0.008810747753911424,0.1111111111111111,0
35,36,10863,4559,1110,0.19006359589435082,0.009192087025398098,0.0,0
35,36,10863,11436,1110,0.36691580310784266,-0.012822391159972295,0.0,0
35,36,10863,11933,1110,0.47337442230688637,-0.0314843254948952,0.05263157894736842,0
35,36,13676,1503,1110,0.297124930878309,-0.02080556857078999,0.05263157894736842,0
35,36,13676,1650,1110,0.311271329273024,0.008138473248263542,0.0,0
35,36,13676,1891,1110,0.05296482479524773,0.003883057890133221,0.0,0
35,36,13676,4559,1110,0.9937931196953527,0.9622660263890909,0.42857142857142855,1
35,36,13676,11436,1110,0.29932673327170406,0.020988164511018696,0.0,0
35,36,13676,11933,1110,0.29549438993046834,0.005143812314342399,0.02564102564102564,0
35,36,15128,1503,1110,0.9547400452931164,0.9770952175891928,0.6666666666666666,1
35,36,15128,1650,1110,0.45863552588357404,-0.013564945163930668,0.0,0
35,36,15128,1891,1110,0.3059852894401271,0.009872240541111197,0.0,0
35,36,15128,4559,1110,0.31519512620085915,-0.004783961620810238,0.02564102564102564,0
35,36,15128,11436,1110,0.5084831451334704,0.011759798292707431,0.0,0
35,36,15128,11933,1110,0.27594902870897414,-0.00048482884513040823,0.3793103448275862,1
35,36,16168,1503,1110,0.25858794810966934,0.005311118425862756,0.02564102564102564,0
35,36,16168,1650,1110,0.6433879455870055,-0.03216977678225965,0.0,0
35,36,16168,1891,1110,0.0304931923856141,-0.030957478486268567,0.05263157894736842,0
35,36,16168,4559,1110,0.24837462299232518,-0.026224807216125582,0.02564102564102564,0
35,36,16168,11436,1110,0.3033289628897994,-0.021003894912953982,0.02564102564102564,0
35,36,16168,11933,1110,0.43810563112545703,0.15476751977680459,0.0,1
36,37,1503,2167,1110,0.37269273169877537,0.013123838353378822,0.0,0
36,37,1503,4014,1110,0.37700446271756116,-0.01603570756706972,0.02564102564102564,0
36,37,1503,10971,1110,0.267295140026937,0.0027708201992852066,0.02564102564102564,0
36,37,1503,11317,1110,0.5626282732160408,0.09540302713894479,0.0,1
36,37,1503,13676,1110,0.31134375304334666,-0.018377071389167342,0.02564102564102564,0
36,37,1503,13830,1110,0.989343736023702,0.9799172463380608,1.0,1
36,37,1650,2167,1110,0.628288520599634,0.021203393962672307,0.05263157894736842,0
36,37,1650,4014,1110,0.9198741898696123,0.9137192356357169,0.6666666666666666,1
36,37,1650,10971,1110,0.6331855181186405,-0.025772606284433428,0.0,0
36,37,1650,11317,1110,0.5833091324261627,0.0019231297613309603,0.0,0
36,37,1650,13676,1110,0.34490407376354243,0.012230112274995155,0.1111111111111111,0
36,37,1650,13830,1110,0.4572603911613257,-0.006317323094924773,0.0,0
36,37,1891,2167,1110,0.09037410077155343,-0.007028785634343378,0.02564102564102564,0
36,37,1891,4014,1110,0.1424409156226515,-0.006398223457394447,0.02564102564102564,0
36,37,1891,10971,1110,0.040153041510023225,-0.02494579594091797,0.05263157894736842,0
36,37,1891,11317,1110,0.29860510489240977,0.057921850382660504,0.0,1
36,37,1891,13676,1110,0.03898494961246743,0.007405915297015838,0.0,0
36,37,1891,13830,1110,0.2923917324908149,0.009886995981901027,0.0,0
36,37,4559,2167,1110,0.3174711030039155,-0.02241797512007188,0.02564102564102564,0
36,37,4559,4014,1110,0.2677514477358918,0.006620656918722885,0.02564102564102564,0
36,37,4559,10971,1110,0.24815301361072734,-0.025891554296181663,0.02564102564102564,0
36,37,4559,11317,1110,0.3327166641241661,0.0018317427058729785,0.0,0
36,37,4559,13676,1110,0.9877297306215411,0.9384700256043558,0.17647058823529413,1
36,37,4559,13830,1110,0.3086482135348008,-0.0029440720893269827,0.08108108108108109,0
36,37,11436,2167,1110,0.40204072956381653,-0.07673932930088447,0.0,0
36,37,11436,4014,1110,0.46453464747697737,0.01808877232276562,0.02564102564102564,0
36,37,11436,10971,1110,0.31915557495592267,-0.01646317519816257,0.02564102564102564,0
36,37,11436,11317,1110,0.6817913514303274,0.09648328960283283,0.05263157894736842,1
36,37,11436,13676,1110,0.30202547750756953,0.0077726603732493895,0.0,0
36,37,11436,13830,1110,0.4903707849140932,0.011809530579374608,0.0,0
36,37,11933,2167,1110,0.49938985772715094,-0.023195424739762882,0.05263157894736842,0
36,37,11933,4014,1110,0.5786981142630369,0.03631255347205135,0.0,0
36,37,11933,10971,1110,0.41429432031315855,0.1547746166629321,0.0,1
36,37,11933,11317,1110,0.4241838990613103,0.014380298505425123,0.0,0
36,37,11933,13676,1110,0.3165445852657792,0.003922151858105126,0.02564102564102564,0
36,37,11933,13830,1110,0.2957773228261275,0.001889455599469518,0.21212121212121213,1
37,38,2167,1285,1110,0.34765213505017956,-0.015559562030092785,0.0,0
37,38,2167,5538,1110,0.5923619568577828,-0.02079057310877601,0.02564102564102564,0
37,38,2167,10417,1110,0.632857709953343,0.050701990370170896,0.08108108108108109,1
37,38,2167,13145,1110,0.37337577460751226,0.013234943135717292,0.0,0
37,38,2167,13272,1110,0.7579562682517335,0.25451986532702275,0.1111111111111111,1
37,38,2167,15812,1110,0.32883652188484114,-0.014535992188473814,0.02564102564102564,0
37,38,4014,1285,1110,0.26281979470562106,0.003147423711569319,0.0,0
37,38,4014,5538,1110,0.7037499784209061,0.07027107105320916,0.02564102564102564,1
37,38,4014,10417,1110,0.9369763089690484,0.9169809274682235,0.6,1
37,38,4014,13145,1110,0.3771099890704746,-0.00903975540051202,0.02564102564102564,0
37,38,4014,13272,1110,0.633603418695399,-0.020248449740654945,0.02564102564102564,0
37,38,4014,15812,1110,0.30626203804950675,-0.00023591839471802264,0.1111111111111111,0
37,38,10971,1285,1110,0.2609825626773981,0.002725823738850122,0.02564102564102564,0
37,38,10971,5538,1110,0.502789229627565,0.15255021172597993,0.0,1
37,38,10971,10417,1110,0.6267869886141714,-0.013183846200701965,0.0,0
37,38,10971,13145,1110,0.26366666046192677,0.000956883123828123,0.02564102564102564,0
37,38,10971,13272,1110,0.9191318111617692,0.9529992398456395,0.8181818181818182,1
37,38,10971,15812,1110,0.264963914646675,-0.01843588962533517,0.05263157894736842,0
37,38,11317,1285,1110,0.34995613570022055,0.09352913062171903,0.0,1
37,38,11317,5538,1110,0.3946630256001763,0.0023102211896212674,0.0,0
37,38,11317,10417,1110,0.5330872072094056,-0.000882268016626272,0.0,0
37,38,11317,13145,1110,0.5332123156327886,0.09573949107202448,0.0,1
37,38,11317,13272,1110,0.41293811225942334,0.008659870590404491,0.02564102564102564,0
37,38,11317,15812,1110,0.31895344295550193,-0.008195857278399162,0.02564102564102564,0
37,38,13676,1285,1110,0.7855302220839816,0.1803847232918182,0.0,1
37,38,13676,5538,1110,0.2598427902686881,0.005740879736269057,0.02564102564102564,0
37,38,13676,10417,1110,0.3033457900882981,0.005798749050151032,0.1111111111111111,0
37,38,13676,13145,1110,0.30280772395778793,-0.009353480836816468,0.02564102564102564,0
37,38,13676,13272,1110,0.2734183743987051,-0.021753127909358728,0.05263157894736842,0
37,38,13676,15812,1110,0.9746081638973862,0.9594301524761317,0.17647058823529413,1
37,38,13830,1285,1110,0.3154841670593285,-0.003069208688664405,0.02564102564102564,0
37,38,13830,5538,1110,0.2996498674696215,-0.004194823171446752,0.21212121212121213,1
37,38,13830,10417,1110,0.4147336023052805,-0.0076199411734820515,0.02564102564102564,0
37,38,13830,13145,1110,0.9714721543135671,0.9561277288599872,0.8181818181818182,1
37,38,13830,13272,1110,0.26846627295376885,0.011136125628730748,0.02564102564102564,0
37,38,13830,15812,1110,0.29874889300327084,-0.010187149127387302,0.02564102564102564,0
38,39,1285,3324,1110,0.7552181408771032,0.1659650539199384,0.02564102564102564,1
38,39,1285,4711,1110,0.28603259416731974,-0.0013611418387625388,0.0,0
38,39,1285,7143,1110,0.867303754952913,0.8728166860269067,0.21212121212121213,1
38,39,1285,10108,1110,0.2671196197310371,0.015924509361430163,0.05263157894736842,0
38,39,1285,14665,1110,0.196496544094543,0.015085009109024676,0.02564102564102564,0
38,39,1285,15368,1110,0.22585923910599764,0.0019919705196032225,0.0,0
38,39,5538,3324,1110,0.24252713958472844,0.00457330218164427,0.0,0
38,39,5538,4711,1110,0.5199400980860112,0.13236679262198145,0.0,1
38,39,5538,7143,1110,0.3256131432138111,0.020075039094799838,0.02564102564102564,0
38,39,5538,10108,1110,0.30092493623085775,-0.004636445671872949,0.1111111111111111,0
38,39,5538,14665,1110,0.9310824966319742,0.9121260460782306,0.7391304347826086,1
38,39,5538,15368,1110,0.6639696233608743,0.05046643974803765,0.05263157894736842,1
38,39,10417,3324,1110,0.3024458911720573,0.00014806016026067825,0.02564102564102564,0
38,39,10417,4711,1110,0.6432927133329346,-0.00792083224515477,0.02564102564102564,0
38,39,10417,7143,1110,0.3419237593184217,-0.0006597998615106662,0.0,0
38,39,10417,10108,1110,0.39687712773323935,-0.0048916215889318855,0.0,0
38,39,10417,14665,1110,0.6736192535574403,0.0636735617393529,0.02564102564102564,1
38,39,10417,15368,1110,0.9476602078289654,0.9383443680210014,0.3793103448275862,1
38,39,13145,3324,1110,0.3022179033367482,-0.0027063489042057575,0.02564102564102564,0
38,39,13145,4711,1110,0.2545765031284582,0.013060646397233708,0.0,0
38,39,13145,7143,1110,0.29288031086254623,-0.010355064000681856,0.02564102564102564,0
38,39,13145,10108,1110,0.980941508578495,0.9694927563512835,0.5384615384615384,1
38,39,13145,14665,1110,0.23455268168832957,-0.0015676786777820654,0.17647058823529413,0
38,39,13145,15368,1110,0.34113901635558364,-0.002035445158619145,0.02564102564102564,0
38,39,13272,3324,1110,0.26212112222790707,-0.01712306795889019,0.08108108108108109,0
38,39,13272,4711,1110,0.957975711735326,0.9357267989190964,0.6,1
38,39,13272,7143,1110,0.3529832017335373,-0.00309081282419741,0.05263157894736842,0
38,39,13272,10108,1110,0.2527593617216713,0.004935425509367186,0.02564102564102564,0
38,39,13272,14665,1110,0.5522040195851635,0.17021417454770735,0.0,1
38,39,13272,15368,1110,0.6577683192433017,-0.009588036970543095,0.02564102564102564,0
38,39,15812,3324,1110,0.9704166699765306,0.96897768616549,0.6,1
38,39,15812,4711,1110,0.26994609805706005,-0.018604833435223553,0.05263157894736842,0
38,39,15812,7143,1110,0.7533659837736741,0.16830236550571923,0.14285714285714285,1
38,39,15812,10108,1110,0.24693459852232744,-0.01154604213647901,0.08108108108108109,0
38,39,15812,14665,1110,0.23090595503127104,-0.0023994613230330407,0.02564102564102564,0
38,39,15812,15368,1110,0.26960491977835066,-0.0035659850940646235,0.08108108108108109,0
39,40,3324,299,1110,0.29350447276479097,0.0039386861477676855,0.14285714285714285,0
39,40,3324,3523,1110,0.1679584770620269,-0.003828030850192892,0.05263157894736842,0
39,40,3324,8398,1110,0.250580046202683,0.009061597444802635,0.08108108108108109,0
39,40,3324,8834,1110,0.9628416937312706,0.9102914476172776,0.42857142857142855,1
39,40,3324,9233,1110,0.7074235389635611,0.1351457684406305,0.0,1
39,40,3324,14209,1110,0.22381869377608085,-0.009603601813056433,0.05263157894736842,0
39,40,4711,299,1110,0.6417869273428968,0.005394850168091449,0.05263157894736842,0
39,40,4711,3523,1110,-0.04796352037304439,0.014866275334880162,0.02564102564102564,0
39,40,4711,8398,1110,0.23437236643172413,-0.000788897229151681,0.0,0
39,40,4711,8834,1110,0.19722305179328004,0.0006981102488774988,0.02564102564102564,0
39,40,4711,9233,1110,0.34003874013885377,0.003268758297205834,0.0,0
39,40,4711,14209,1110,0.6367398402945946,0.4171055332332324,0.48148148148148145,1
39,40,7143,299,1110,0.3514684489024529,0.004604136709220088,0.02564102564102564,0
39,40,7143,3523,1110,0.23782243273602394,-0.019893967801906876,0.02564102564102564,0
39,40,7143,8398,1110,0.24329513738586586,-0.018097925379521682,0.02564102564102564,0
39,40,7143,8834,1110,0.6855067548738801,0.0920122778466973,0.14285714285714285,1
39,40,7143,9233,1110,0.931350800778477,0.8245141279434148,0.02564102564102564,1
39,40,7143,14209,1110,0.30327991439364405,0.017341285510872745,0.02564102564102564,0
39,40,10108,299,1110,0.41552846697228873,-0.007933450197177878,0.08108108108108109,0
39,40,10108,3523,1110,0.3438664976099502,-0.0009342740269310906,0.0,0
39,40,10108,8398,1110,0.9832643149892966,0.914744507699942,0.6,1
39,40,10108,8834,1110,0.2998216239461708,-0.0023336211983030074,0.08108108108108109,0
39,40,10108,9233,1110,0.2776017715770328,-0.006902043304752951,0.05263157894736842,0
39,40,10108,14209,1110,0.17306891033776764,0.012512402163478764,0.0,0
39,40,14665,299,1110,0.6540593134520898,0.09708528370256872,0.0,1
39,40,14665,3523,1110,-0.0033100218745685107,0.03334248879547102,0.0,0
39,40,14665,8398,1110,0.2390454392875972,-0.01479373962240509,0.02564102564102564,0
39,40,14665,8834,1110,0.1663573226361454,0.003297878102394075,0.0,0
39,40,14665,9233,1110,0.25484685063351104,0.026370527202199862,0.02564102564102564,0
39,40,14665,14209,1110,0.766203537113733,0.50388113235265,0.05263157894736842,1
39,40,15368,299,1110,0.9411988315717759,0.9342081273850382,0.6666666666666666,1
39,40,15368,3523,1110,0.038322497943398356,0.04570536907384358,0.0,0
39,40,15368,8398,1110,0.3282284432124318,-0.0013122662761963365,0.05263157894736842,0
39,40,15368,8834,1110,0.19456250481159215,-0.002768625792424889,0.08108108108108109,0
39,40,15368,9233,1110,0.2979654676814839,0.006785039667263943,0.02564102564102564,0
39,40,15368,14209,1110,0.6612499630276208,-0.016569048995187182,0.02564102564102564,0
40,41,299,2460,1110,0.2315629331557868,-0.014375653318726277,0.1111111111111111,0
40,41,299,2547,1110,0.03201901583647685,0.0021369453936468576,0.02564102564102564,0
40,41,299,2886,1110,0.025956215032823495,-0.010775825214167945,0.0,0
40,41,299,11918,1110,0.06594783083157324,0.024810124428704564,0.0,0
40,41,299,14117,1110,0.37901353534268856,-0.003023731407009819,0.0,0
40,41,299,16227,1110,0.3505660842280348,0.01242579903869888,0.08108108108108109,0
40,41,3523,2460,1110,-0.10897451486135004,-0.010401136181593386,0.0,0
40,41,3523,2547,1110,0.04188843585099497,-0.012762183418027939,0.02564102564102564,0
40,41,3523,2886,1110,0.2039939208721493,-0.008579493752296156,0.08108108108108109,0
40,41,3523,11918,1110,0.038694043624878674,-0.0038241518411786194,0.0,0
40,41,3523,14117,1110,0.05801367004172113,-0.017260300498629977,0.0,0
40,41,3523,16227,1110,-0.09145240035186955,-0.01653601689032675,0.0,0
40,41,8398,2460,1110,0.08205309695485359,-0.00032205079740887043,0.0,0
40,41,8398,2547,1110,0.04784321825086853,-0.010464166956354812,0.02564102564102564,0
40,41,8398,2886,1110,0.13981216914922726,-0.028576146473178663,0.02564102564102564,0
40,41,8398,11918,1110,0.029622407133164795,-0.010275660908454002,0.05263157894736842,0
40,41,8398,14117,1110,0.3255318436111025,-0.008505622069844917,0.02564102564102564,0
40,41,8398,16227,1110,0.14410442966075748,0.014282874591506386,0.0,0
40,41,8834,2460,1110,0.2662368967088113,-0.011748433353297573,0.0,0
40,41,8834,2547,1110,-0.15064412867883908,-0.41179467962515753,0.0,0
40,41,8834,2886,1110,0.09653026836145605,-0.007251725163242118,0.0,0
40,41,8834,11918,1110,0.07721285907842679,-0.002880888649636154,0.02564102564102564,0
40,41,8834,14117,1110,0.3159371609988982,0.038532908566687576,0.02564102564102564,0
40,41,8834,16227,1110,0.18074477415370155,-0.009498455770648699,0.0,0
40,41,9233,2460,1110,0.1497395566856006,-0.00730097741696206,0.0,0
40,41,9233,2547,1110,0.2316363786583418,0.08822371394846079,0.02564102564102564,0
