sae_key,construct,feature_id,discovery_rank,selection_eligible,selection_rank,selected,discovery_contrast,selection_contrast,confirmation_contrast,decoder_norm,discovery_mean_activation,discovery_positive_item_fraction,selection_positive_item_fraction,active_q90
pt_res_l20_w16384,hedging_refusal,12676,18,1,64,0,12.542448043823242,-1.4846382141113281,-0.8171577453613281,0.9998738765716553,39.26272201538086,1.0,1.0,
pt_res_l20_w16384,hedging_refusal,13493,19,1,55,0,12.271355628967285,3.2213544845581055,4.715583801269531,1.000267505645752,11.557812690734863,0.2669642857142857,0.21696428571428572,
pt_res_l20_w16384,hedging_refusal,15206,20,1,19,0,12.118555068969727,8.742090225219727,9.2180814743042,1.0000766515731812,4.953738689422607,0.3794642857142857,0.29732142857142857,
pt_res_l20_w16384,hedging_refusal,12148,21,1,22,0,11.4483060836792,8.063020706176758,8.705697059631348,1.0000230073928833,3.135016679763794,0.13660714285714284,0.1375,
pt_res_l20_w16384,hedging_refusal,13558,22,1,24,0,11.337499618530273,8.00234317779541,6.2542314529418945,0.9999148845672607,3.084486722946167,0.11785714285714285,0.14732142857142858,
pt_res_l20_w16384,hedging_refusal,2030,23,1,52,0,11.145442962646484,3.4412760734558105,3.755115032196045,1.0000267028808594,8.570870399475098,0.4982142857142857,0.4455357142857143,
pt_res_l20_w16384,hedging_refusal,1271,24,1,5,1,11.138833999633789,12.978838920593262,13.093871116638184,1.0,11.521986961364746,0.5642857142857143,0.5660714285714286,44.75
pt_res_l20_w16384,hedging_refusal,6089,25,1,13,0,11.010417938232422,10.255337715148926,13.935808181762695,1.0000529289245605,8.062834739685059,0.18214285714285713,0.12946428571428573,
pt_res_l20_w16384,hedging_refusal,2487,26,1,16,0,10.878189086914062,9.280989646911621,8.375584602355957,1.0000718832015991,3.271707534790039,0.05357142857142857,0.048214285714285716,
pt_res_l20_w16384,hedging_refusal,11909,27,1,15,0,10.60244083404541,9.786947250366211,10.637532234191895,1.0000145435333252,3.1874442100524902,0.21964285714285714,0.23035714285714284,
pt_res_l20_w16384,hedging_refusal,5124,28,1,38,0,10.466666221618652,5.525162696838379,6.749123573303223,0.9998993873596191,2.411607027053833,0.05,0.030357142857142857,
pt_res_l20_w16384,hedging_refusal,7967,29,1,20,0,10.387336730957031,8.738378524780273,10.15049934387207,0.9999997615814209,7.330691814422607,0.49910714285714286,0.4276785714285714,
pt_res_l20_w16384,hedging_refusal,3077,30,1,61,0,9.780208587646484,0.7078125476837158,1.6645832061767578,0.9998748898506165,2.111830472946167,0.10267857142857142,0.02142857142857143,
pt_res_l20_w16384,hedging_refusal,4910,31,1,29,0,9.756316184997559,7.396028518676758,6.883789539337158,1.0000100135803223,2.2036831378936768,0.055357142857142855,0.04196428571428571,
pt_res_l20_w16384,hedging_refusal,7542,32,1,14,0,9.670638084411621,9.924869537353516,11.653741836547852,0.9999690651893616,3.005636215209961,0.19464285714285715,0.15892857142857142,
pt_res_l20_w16384,hedging_refusal,7171,33,1,60,0,9.664583206176758,1.1268229484558105,6.352083206176758,0.9999333620071411,2.0709822177886963,0.04017857142857143,0.00625,
pt_res_l20_w16384,hedging_refusal,9084,34,1,48,0,9.65908145904541,3.884016752243042,7.674221992492676,0.9997423887252808,2.079324722290039,0.038392857142857145,0.019642857142857142,
pt_res_l20_w16384,hedging_refusal,15817,35,1,26,0,9.642480850219727,7.901594638824463,7.738801956176758,1.0000447034835815,2.5756137371063232,0.1982142857142857,0.21607142857142858,
pt_res_l20_w16384,hedging_refusal,10358,36,1,32,0,9.612629890441895,7.074609756469727,7.799938678741455,1.0000190734863281,2.994894027709961,0.2080357142857143,0.18303571428571427,
pt_res_l20_w16384,hedging_refusal,5384,37,1,43,0,9.480338096618652,5.039908409118652,4.971930503845215,0.9999068379402161,4.269335746765137,0.41696428571428573,0.33303571428571427,
pt_res_l20_w16384,hedging_refusal,3325,38,1,12,0,9.478515625,10.512761116027832,7.1726884841918945,0.9999857544898987,3.7324776649475098,0.16785714285714284,0.1625,
pt_res_l20_w16384,hedging_refusal,4085,39,1,18,0,9.466667175292969,8.859796524047852,10.51690673828125,1.0000208616256714,8.551730155944824,0.49910714285714286,0.49910714285714286,
pt_res_l20_w16384,hedging_refusal,29,40,1,56,0,9.333300590515137,2.84130859375,4.375432968139648,0.9999145865440369,2.191601514816284,0.07410714285714286,0.055357142857142855,
pt_res_l20_w16384,hedging_refusal,8886,41,1,30,0,9.008625984191895,7.290494918823242,6.376163005828857,1.0000238418579102,2.4472098350524902,0.19642857142857142,0.15625,
pt_res_l20_w16384,hedging_refusal,13229,42,1,21,0,8.89208984375,8.696971893310547,7.810058116912842,1.0000187158584595,2.191685199737549,0.15625,0.16785714285714284,
pt_res_l20_w16384,hedging_refusal,11764,43,1,46,0,8.83750057220459,4.177213668823242,5.337369918823242,0.9997371435165405,2.030803680419922,0.05,0.023214285714285715,
pt_res_l20_w16384,hedging_refusal,15439,44,1,36,0,8.695019721984863,5.729687690734863,3.8124022483825684,1.0001285076141357,4.11713171005249,0.2669642857142857,0.28125,
pt_res_l20_w16384,hedging_refusal,10218,45,1,17,0,8.675976753234863,8.957160949707031,8.803582191467285,1.0000330209732056,2.553208589553833,0.2080357142857143,0.18482142857142858,
pt_res_l20_w16384,hedging_refusal,14812,46,1,27,0,8.570475578308105,7.738542556762695,7.767243385314941,1.0000159740447998,3.833230972290039,0.23214285714285715,0.2375,
pt_res_l20_w16384,hedging_refusal,1174,47,1,41,0,8.4228515625,5.221484184265137,5.563541889190674,1.0000910758972168,1.9244977235794067,0.04642857142857143,0.06785714285714285,
pt_res_l20_w16384,hedging_refusal,8091,48,1,47,0,8.09921932220459,3.948307752609253,5.627506256103516,1.0005109310150146,3.606919527053833,0.08214285714285714,0.11517857142857142,
pt_res_l20_w16384,hedging_refusal,10337,49,1,51,0,8.07978630065918,3.4935216903686523,4.04231595993042,1.0000474452972412,5.046623706817627,0.5116071428571428,0.5767857142857142,
pt_res_l20_w16384,hedging_refusal,13253,50,1,45,0,7.887077331542969,4.59033203125,3.624586582183838,1.000099539756775,3.7642579078674316,0.21517857142857144,0.2294642857142857,
pt_res_l20_w16384,hedging_refusal,14102,51,1,28,0,7.7609381675720215,7.693685054779053,7.661523342132568,1.0000741481781006,2.6205356121063232,0.2526785714285714,0.26160714285714287,
pt_res_l20_w16384,hedging_refusal,10901,52,1,35,0,7.747653961181641,6.165626525878906,6.209125518798828,1.0004419088363647,41.095760345458984,1.0,1.0,
pt_res_l20_w16384,hedging_refusal,8057,53,1,31,0,7.619922161102295,7.111002445220947,8.166089057922363,0.9999104142189026,2.157254457473755,0.14375,0.12142857142857143,
pt_res_l20_w16384,hedging_refusal,15725,54,1,40,0,7.615820407867432,5.348763465881348,6.3557939529418945,1.0000852346420288,2.1901228427886963,0.20892857142857144,0.1875,
pt_res_l20_w16384,hedging_refusal,11978,55,1,59,0,7.610742568969727,1.4757485389709473,2.638667583465576,1.000097393989563,8.68956470489502,0.65,0.6098214285714286,
pt_res_l20_w16384,hedging_refusal,10143,56,1,58,0,7.448306560516357,2.510807514190674,2.179492235183716,1.000067114830017,2.459765672683716,0.1669642857142857,0.13035714285714287,
pt_res_l20_w16384,hedging_refusal,15982,57,1,57,0,7.436881065368652,2.618001937866211,3.8521347045898438,1.0000407695770264,9.632589340209961,0.7633928571428571,0.8669642857142857,
pt_res_l20_w16384,hedging_refusal,9714,58,1,53,0,7.429948329925537,3.2347004413604736,5.309049129486084,1.000226616859436,1.5921317338943481,0.05178571428571429,0.054464285714285715,
pt_res_l20_w16384,hedging_refusal,15941,59,1,49,0,7.410774230957031,3.675098419189453,5.069581031799316,0.9999708533287048,1.9223493337631226,0.07946428571428571,0.10892857142857143,
pt_res_l20_w16384,hedging_refusal,4666,60,1,39,0,7.407226085662842,5.522721290588379,5.227994441986084,1.0001119375228882,2.0438616275787354,0.19196428571428573,0.15178571428571427,
pt_res_l20_w16384,hedging_refusal,10693,61,1,50,0,7.3364577293396,3.5177745819091797,3.072402000427246,0.9998553395271301,9.751172065734863,0.4660714285714286,0.5982142857142857,
pt_res_l20_w16384,hedging_refusal,1205,62,1,42,0,7.298308372497559,5.1324872970581055,5.182595252990723,0.9997530579566956,2.8712053298950195,0.21875,0.22142857142857142,
pt_res_l20_w16384,hedging_refusal,1211,63,1,37,0,7.227930068969727,5.721484661102295,6.452017784118652,1.0000309944152832,1.8222098350524902,0.17232142857142857,0.16964285714285715,
pt_res_l20_w16384,hedging_refusal,7225,64,1,33,0,7.223730087280273,6.583789348602295,5.763965129852295,0.999997615814209,2.428264617919922,0.16428571428571428,0.15,
