sae_key,construct,feature_id,discovery_rank,selection_eligible,selection_rank,selected,discovery_contrast,selection_contrast,confirmation_contrast,decoder_norm,discovery_mean_activation,discovery_positive_item_fraction,selection_positive_item_fraction,active_q90
pt_res_l36_w16384,subjective_self_report,3637,45,1,42,0,14.333853721618652,6.7387375831604,13.15068244934082,0.9999591708183289,6.185881614685059,0.37410714285714286,0.38571428571428573,
pt_res_l36_w16384,subjective_self_report,9871,46,1,38,0,14.331705093383789,7.834049224853516,9.3612642288208,1.0000154972076416,6.3409600257873535,0.3205357142857143,0.29285714285714287,
pt_res_l36_w16384,subjective_self_report,4671,47,1,21,0,14.226627349853516,14.041340827941895,13.329427719116211,0.9999984502792358,3.5830914974212646,0.08928571428571429,0.10714285714285714,
pt_res_l36_w16384,subjective_self_report,7852,48,1,10,0,14.04062557220459,21.302539825439453,19.075368881225586,0.9999471306800842,11.486048698425293,0.3107142857142857,0.4303571428571429,
pt_res_l36_w16384,subjective_self_report,1932,49,1,50,0,13.952537536621094,4.253385543823242,6.599620342254639,0.9999189376831055,5.025781154632568,0.22857142857142856,0.23392857142857143,
pt_res_l36_w16384,subjective_self_report,1148,50,1,40,0,13.873764038085938,7.661067962646484,13.962984085083008,0.9999822378158569,18.815847396850586,0.6669642857142857,0.5892857142857143,
pt_res_l36_w16384,subjective_self_report,4812,51,1,36,0,13.836329460144043,8.422266006469727,10.371589660644531,0.9999518394470215,7.86919641494751,0.4714285714285714,0.45625,
pt_res_l36_w16384,subjective_self_report,5457,52,1,45,0,13.598177909851074,5.748177528381348,5.41230583190918,0.9999252557754517,6.841183185577393,0.3580357142857143,0.21517857142857144,
pt_res_l36_w16384,subjective_self_report,15841,53,1,25,0,13.584309577941895,13.227277755737305,13.444616317749023,0.9998786449432373,13.775893211364746,0.5607142857142857,0.5830357142857143,
pt_res_l36_w16384,subjective_self_report,2461,54,1,63,0,13.5810546875,-4.5400390625,-6.430572509765625,1.0000146627426147,58.210994720458984,0.9866071428571429,0.9910714285714286,
pt_res_l36_w16384,subjective_self_report,5403,55,1,46,0,13.567187309265137,5.068880081176758,8.547906875610352,0.9999932050704956,5.431138515472412,0.13392857142857142,0.10803571428571429,
pt_res_l36_w16384,subjective_self_report,10494,56,1,31,0,13.53007698059082,11.081380844116211,15.863093376159668,1.000047206878662,6.993973255157471,0.4,0.4928571428571429,
pt_res_l36_w16384,subjective_self_report,6229,57,1,13,0,13.210286140441895,18.244140625,13.6207275390625,0.9999797940254211,11.66026782989502,0.4294642857142857,0.5044642857142857,
pt_res_l36_w16384,subjective_self_report,9341,58,1,34,0,13.152081489562988,9.36640739440918,9.288176536560059,0.9999449849128723,7.297432899475098,0.36160714285714285,0.4392857142857143,
pt_res_l36_w16384,subjective_self_report,15985,59,1,32,0,13.092318534851074,10.569010734558105,6.054443359375,1.0000653266906738,3.050334930419922,0.05625,0.07589285714285714,
pt_res_l36_w16384,subjective_self_report,10133,60,1,33,0,13.000650405883789,9.737956047058105,13.114678382873535,0.9999192953109741,9.298325538635254,0.5142857142857142,0.5482142857142858,
pt_res_l36_w16384,subjective_self_report,13624,61,1,35,0,12.908595085144043,8.9725923538208,12.47418212890625,1.0000441074371338,6.721428394317627,0.31339285714285714,0.30089285714285713,
pt_res_l36_w16384,subjective_self_report,13422,62,1,51,0,12.901690483093262,3.3504562377929688,4.930291175842285,1.0000057220458984,10.875223159790039,0.2080357142857143,0.20357142857142857,
pt_res_l36_w16384,subjective_self_report,12239,63,1,23,0,12.851694107055664,13.809050559997559,11.619806289672852,1.0000925064086914,5.768805980682373,0.24910714285714286,0.42142857142857143,
pt_res_l36_w16384,subjective_self_report,9432,64,1,22,0,12.792774200439453,13.974935531616211,10.53448486328125,1.0,35.7909049987793,0.8044642857142857,0.7607142857142857,
pt_res_l36_w16384,hedging_refusal,15953,1,1,6,1,63.875518798828125,32.025909423828125,44.57111358642578,0.9999717473983765,24.291963577270508,0.29642857142857143,0.46964285714285714,86.0
pt_res_l36_w16384,hedging_refusal,15198,2,1,17,0,59.48775863647461,25.436328887939453,30.39921760559082,1.0000460147857666,18.103906631469727,0.1669642857142857,0.11160714285714286,
pt_res_l36_w16384,hedging_refusal,5612,3,1,1,1,52.28346252441406,49.85364532470703,52.21856689453125,0.9999721050262451,38.1639518737793,0.9151785714285714,0.8642857142857143,99.30000000000007
pt_res_l36_w16384,hedging_refusal,6386,4,1,12,0,50.09010314941406,27.729686737060547,40.20377731323242,0.9999626874923706,11.455803871154785,0.14732142857142858,0.125,
pt_res_l36_w16384,hedging_refusal,739,5,1,4,1,48.14141082763672,39.691795349121094,46.22239685058594,1.0001249313354492,28.640457153320312,0.8473214285714286,0.9196428571428571,71.5
pt_res_l36_w16384,hedging_refusal,8626,6,1,25,0,47.66933059692383,21.49114418029785,21.97252655029297,1.0000720024108887,42.32879638671875,0.49107142857142855,0.38839285714285715,
pt_res_l36_w16384,hedging_refusal,5663,7,1,10,0,37.21223831176758,29.172006607055664,28.191112518310547,0.9999691843986511,8.444754600524902,0.09732142857142857,0.12946428571428573,
pt_res_l36_w16384,hedging_refusal,4689,8,1,11,0,36.857032775878906,29.008071899414062,31.325149536132812,1.0000593662261963,12.669419288635254,0.36428571428571427,0.3142857142857143,
pt_res_l36_w16384,hedging_refusal,4559,9,1,63,0,36.17135238647461,-1.8514289855957031,-0.5290641784667969,0.9999650716781616,49.16160583496094,0.46875,0.44375,128.0
pt_res_l36_w16384,hedging_refusal,3005,10,1,5,1,35.30059051513672,32.311195373535156,25.796628952026367,1.000030279159546,25.087778091430664,0.7410714285714286,0.8428571428571429,75.35000000000002
pt_res_l36_w16384,hedging_refusal,9319,11,1,47,0,34.2421875,14.26314926147461,11.92739486694336,1.0000457763671875,29.160602569580078,0.6473214285714286,0.8017857142857143,
